Date/Time	ET [mm/h]	Precip [mm/h]
2011-05-24T04:45	0.0116	0.0000
2011-05-24T05:15	0.0149	0.0000
2011-05-24T05:45	0.0182	0.4464
2011-05-24T06:15	0.0230	0.0000
2011-05-24T06:45	0.0278	0.0000
2011-05-24T07:15	0.0174	0.0000
2011-05-24T07:45	0.0140	0.0000
2011-05-24T08:15	0.0096	0.0000
2011-05-24T08:45	0.0135	0.0000
2011-05-24T09:15	0.0158	0.0000
2011-05-24T09:45	0.0148	0.0000
2011-05-24T10:15	0.0109	0.0000
2011-05-24T10:45	0.0137	0.0000
2011-05-24T11:15	0.0136	0.2173
2011-05-24T11:45	0.0116	0.0000
2011-05-24T12:15	0.0082	0.0000
2011-05-24T12:45	0.0067	0.0000
2011-05-24T13:15	0.0059	0.0000
2011-05-24T13:45	0.0056	0.0000
2011-05-24T14:15	0.0055	0.0000
2011-05-24T14:45	0.0050	0.0000
2011-05-24T15:15	0.0049	0.0000
2011-05-24T15:45	0.0044	0.0000
2011-05-24T16:15	0.0055	0.0000
2011-05-24T16:45	0.0059	0.0000
2011-05-24T17:15	0.0054	0.0000
2011-05-24T17:45	0.0048	0.0000
2011-05-24T18:15	0.0045	0.0000
2011-05-24T18:45	0.0081	0.0000
2011-05-24T19:15	0.0083	0.0000
2011-05-24T19:45	0.0164	0.0000
2011-05-24T20:15	0.0248	0.0000
2011-05-24T20:45	0.0290	0.0000
2011-05-24T21:15	0.0318	0.0000
2011-05-24T21:45	0.0328	0.0000
2011-05-24T22:15	0.0339	0.0000
2011-05-24T22:45	0.0350	0.2365
2011-05-24T23:15	0.0336	0.0000
2011-05-24T23:45	0.0325	0.0000
2011-05-25T00:15	0.0366	0.0000
2011-05-25T00:45	0.0330	0.0000
2011-05-25T01:15	0.0319	0.0000
2011-05-25T01:45	0.0352	0.0000
2011-05-25T02:15	0.0377	0.2491
2011-05-25T02:45	0.0428	0.0000
2011-05-25T03:15	0.0363	0.0000
2011-05-25T03:45	0.0402	0.0000
2011-05-25T04:15	0.0412	0.0000
2011-05-25T04:45	0.0421	0.0000
2011-05-25T05:15	0.0422	0.0000
2011-05-25T05:45	0.0384	0.0000
2011-05-25T06:15	0.0346	0.0000
2011-05-25T06:45	0.0372	0.0000
2011-05-25T07:15	0.0399	0.0000
2011-05-25T07:45	0.0367	0.0000
2011-05-25T08:15	0.0302	0.0000
2011-05-25T08:45	0.0291	0.0000
2011-05-25T09:15	0.0281	0.0000
2011-05-25T09:45	0.0251	0.0000
2011-05-25T10:15	0.0256	0.0000
2011-05-25T10:45	0.0248	0.0000
2011-05-25T11:15	0.0203	0.0000
2011-05-25T11:45	0.0226	0.0000
2011-05-25T12:15	0.0103	0.0000
2011-05-25T12:45	0.0120	0.0000
2011-05-25T13:15	0.0119	0.0000
2011-05-25T13:45	0.0112	0.0000
2011-05-25T14:15	0.0109	0.0000
2011-05-25T14:45	0.0058	0.0000
2011-05-25T15:15	0.0051	0.0000
2011-05-25T15:45	0.0044	0.0000
2011-05-25T16:15	0.0070	0.0000
2011-05-25T16:45	0.0034	0.0000
2011-05-25T17:15	0.0095	0.0000
2011-05-25T17:45	0.0150	0.0000
2011-05-25T18:15	0.0119	0.0000
2011-05-25T18:45	0.0075	0.0000
2011-05-25T19:15	0.0081	0.0000
2011-05-25T19:45	0.0119	0.0000
2011-05-25T20:15	0.0116	0.0000
2011-05-25T20:45	0.0161	0.0000
2011-05-25T21:15	0.0196	0.0000
2011-05-25T21:45	0.0346	0.0000
2011-05-25T22:15	0.0569	0.0000
2011-05-25T22:45	0.0508	0.0000
2011-05-25T23:15	0.0889	0.0000
2011-05-25T23:45	0.1021	0.0000
2011-05-26T00:15	0.1057	0.0000
2011-05-26T00:45	0.1209	0.0000
2011-05-26T01:15	0.1369	0.0000
2011-05-26T01:45	0.1413	0.0000
2011-05-26T02:15	0.1346	0.0000
2011-05-26T02:45	0.1296	0.0000
2011-05-26T03:15	0.1521	0.0000
2011-05-26T03:45	0.1323	0.0000
2011-05-26T04:15	0.1167	0.0000
2011-05-26T04:45	0.1115	0.0000
2011-05-26T05:15	0.0794	0.0000
2011-05-26T05:45	0.0794	0.0000
2011-05-26T06:15	0.0641	0.0000
2011-05-26T06:45	0.0686	0.0000
2011-05-26T07:15	0.0643	0.0000
2011-05-26T07:45	0.0477	0.0000
2011-05-26T08:15	0.0471	0.0000
2011-05-26T08:45	0.0360	0.0000
2011-05-26T09:15	0.0306	0.0000
2011-05-26T09:45	0.0353	0.0000
2011-05-26T10:15	0.0313	0.0000
2011-05-26T10:45	0.0268	0.0000
2011-05-26T11:15	0.0279	0.0000
2011-05-26T11:45	0.0302	0.0000
2011-05-26T12:15	0.0276	0.0000
2011-05-26T12:45	0.0253	0.0000
2011-05-26T13:15	0.0258	0.0000
2011-05-26T13:45	0.0258	0.0000
2011-05-26T14:15	0.0208	0.0000
2011-05-26T14:45	0.0226	0.0000
2011-05-26T15:15	0.0201	0.0000
2011-05-26T15:45	0.0140	0.0000
2011-05-26T16:15	0.0107	0.0000
2011-05-26T16:45	0.0125	0.0000
2011-05-26T17:15	0.0082	0.0000
2011-05-26T17:45	0.0148	0.0000
2011-05-26T18:15	0.0210	0.0000
2011-05-26T18:45	0.0211	0.0000
2011-05-26T19:15	0.0208	0.0000
2011-05-26T19:45	0.0335	0.0000
2011-05-26T20:15	0.0439	0.0000
2011-05-26T20:45	0.0534	0.0000
2011-05-26T21:15	0.0525	0.0000
2011-05-26T21:45	0.0541	0.0000
2011-05-26T22:15	0.0510	0.0000
2011-05-26T22:45	0.0586	0.0000
2011-05-26T23:15	0.0692	0.0000
2011-05-26T23:45	0.0771	0.0000
2011-05-27T00:15	0.0692	0.0000
2011-05-27T00:45	0.0607	0.0000
2011-05-27T01:15	0.0732	0.0000
2011-05-27T01:45	0.0846	0.0000
2011-05-27T02:15	0.1093	0.0000
2011-05-27T02:45	0.1145	0.0000
2011-05-27T03:15	0.0914	0.0000
2011-05-27T03:45	0.1259	0.0000
2011-05-27T04:15	0.1387	0.0000
2011-05-27T04:45	0.1225	0.0000
2011-05-27T05:15	0.1062	0.0000
2011-05-27T05:45	0.1315	0.0000
2011-05-27T06:15	0.1120	0.0000
2011-05-27T06:45	0.1171	0.0000
2011-05-27T07:15	0.1132	0.0000
2011-05-27T07:45	0.1021	0.0000
2011-05-27T08:15	0.0990	0.0000
2011-05-27T08:45	0.0773	0.0000
2011-05-27T09:15	0.0674	0.0000
2011-05-27T09:45	0.0521	0.0000
2011-05-27T10:15	0.0425	0.0000
2011-05-27T10:45	0.0353	0.0000
2011-05-27T11:15	0.0117	0.0000
2011-05-27T11:45	0.0240	0.0000
2011-05-27T12:15	0.0250	0.0000
2011-05-27T12:45	0.0091	0.0000
2011-05-27T13:15	0.0033	0.0000
2011-05-27T13:45	0.0076	0.0000
2011-05-27T14:15	0.0074	0.0000
2011-05-27T14:45	0.0065	0.0000
2011-05-27T15:15	0.0057	0.0000
2011-05-27T15:45	0.0046	0.0000
2011-05-27T16:15	0.0050	0.0000
2011-05-27T16:45	0.0108	0.0000
2011-05-27T17:15	0.0076	0.0000
2011-05-27T17:45	0.0082	0.0000
2011-05-27T18:15	0.0151	0.0000
2011-05-27T18:45	0.0086	0.0000
2011-05-27T19:15	0.0198	0.0000
2011-05-27T19:45	0.0193	0.0000
2011-05-27T20:15	0.0274	0.0000
2011-05-27T20:45	0.0231	0.0000
2011-05-27T21:15	0.0367	0.0000
2011-05-27T21:45	0.0460	0.0000
2011-05-27T22:15	0.0507	0.0000
2011-05-27T22:45	0.0677	0.0000
2011-05-27T23:15	0.0746	0.0000
2011-05-27T23:45	0.0872	0.0000
2011-05-28T00:15	0.0870	0.0000
2011-05-28T00:45	0.1255	0.0000
2011-05-28T01:15	0.1054	0.0000
2011-05-28T01:45	0.1228	0.0000
2011-05-28T02:15	0.1352	0.0000
2011-05-28T02:45	0.1476	0.0000
2011-05-28T03:15	0.1436	0.0000
2011-05-28T03:45	0.1362	0.0000
2011-05-28T04:15	0.2031	0.0000
2011-05-28T04:45	0.1835	0.0000
2011-05-28T05:15	0.1980	0.0000
2011-05-28T05:45	0.2103	0.0000
2011-05-28T06:15	0.1543	0.0000
2011-05-28T06:45	0.1371	0.0000
2011-05-28T07:15	0.1074	0.0000
2011-05-28T07:45	0.0692	0.0000
2011-05-28T08:15	0.0767	0.0000
2011-05-28T08:45	0.0490	0.0000
2011-05-28T09:15	0.0481	0.0000
2011-05-28T09:45	0.0385	0.0000
2011-05-28T10:15	0.0307	0.0000
2011-05-28T10:45	0.0183	0.0000
2011-05-28T11:15	0.0161	0.0000
2011-05-28T11:45	0.0197	0.0000
2011-05-28T12:15	0.0134	0.0000
2011-05-28T12:45	0.0082	0.0000
2011-05-28T13:15	0.0096	0.0000
2011-05-28T13:45	0.0078	0.0000
2011-05-28T14:15	0.0062	0.0000
2011-05-28T14:45	0.0046	0.0000
2011-05-28T15:15	0.0111	0.0000
2011-05-28T15:45	0.0098	0.0000
2011-05-28T16:15	0.0099	0.0000
2011-05-28T16:45	0.0090	0.0000
2011-05-28T17:15	0.0088	0.0000
2011-05-28T17:45	0.0111	0.0000
2011-05-28T18:15	0.0170	0.0000
2011-05-28T18:45	0.0163	0.0000
2011-05-28T19:15	0.0199	0.0000
2011-05-28T19:45	0.0282	0.0000
2011-05-28T20:15	0.0322	0.0000
2011-05-28T20:45	0.0480	0.0000
2011-05-28T21:15	0.0630	0.0000
2011-05-28T21:45	0.0733	0.0000
2011-05-28T22:15	0.1442	0.0000
2011-05-28T22:45	0.1195	0.0000
2011-05-28T23:15	0.0912	0.0000
2011-05-28T23:45	0.0745	0.0000
2011-05-29T00:15	0.1766	0.0000
2011-05-29T00:45	0.1274	0.0000
2011-05-29T01:15	0.1244	0.0000
2011-05-29T01:45	0.1145	0.0000
2011-05-29T02:15	0.1015	0.0000
2011-05-29T02:45	0.1767	0.0000
2011-05-29T03:15	0.1896	0.0000
2011-05-29T03:45	0.1603	0.0000
2011-05-29T04:15	0.1945	0.0000
2011-05-29T04:45	0.1468	0.0000
2011-05-29T05:15	0.1329	0.0000
2011-05-29T05:45	0.1024	0.0000
2011-05-29T06:15	0.0774	0.0000
2011-05-29T06:45	0.0749	0.0000
2011-05-29T07:15	0.0742	0.0000
2011-05-29T07:45	0.0674	0.0000
2011-05-29T08:15	0.0499	0.0000
2011-05-29T08:45	0.0521	0.0000
2011-05-29T09:15	0.0459	0.0000
2011-05-29T09:45	0.0347	0.0000
2011-05-29T10:15	0.0533	0.0000
2011-05-29T10:45	0.0299	0.0000
2011-05-29T11:15	0.0283	0.0000
2011-05-29T11:45	0.0363	0.0000
2011-05-29T12:15	0.0130	0.0000
2011-05-29T12:45	0.0061	0.0000
2011-05-29T13:15	0.0062	0.0000
2011-05-29T13:45	0.0051	0.0000
2011-05-29T14:15	0.0068	0.0000
2011-05-29T14:45	0.0023	0.0000
2011-05-29T15:15	0.0005	0.0000
2011-05-29T15:45	0.0020	0.0000
2011-05-29T16:15	0.0035	0.0000
2011-05-29T16:45	0.0032	0.0000
2011-05-29T17:15	0.0031	0.0000
2011-05-29T17:45	0.0056	0.0000
2011-05-29T18:15	0.0080	0.0000
2011-05-29T18:45	0.0178	0.0000
2011-05-29T19:15	0.0180	0.0000
2011-05-29T19:45	0.0334	0.0000
2011-05-29T20:15	0.0361	0.0000
2011-05-29T20:45	0.0533	0.0000
2011-05-29T21:15	0.0519	0.0000
2011-05-29T21:45	0.0571	0.0000
2011-05-29T22:15	0.0839	0.0000
2011-05-29T22:45	0.1149	0.0000
2011-05-29T23:15	0.1133	0.0000
2011-05-29T23:45	0.1280	0.0000
2011-05-30T00:15	0.1331	0.0000
2011-05-30T00:45	0.1337	0.0000
2011-05-30T01:15	0.1588	0.0000
2011-05-30T01:45	0.2001	0.0000
2011-05-30T02:15	0.1764	0.0000
2011-05-30T02:45	0.2008	0.0000
2011-05-30T03:15	0.1431	0.0000
2011-05-30T03:45	0.1529	0.0000
2011-05-30T04:15	0.1859	0.0000
2011-05-30T04:45	0.1881	0.0000
2011-05-30T05:15	0.1696	0.0000
2011-05-30T05:45	0.2091	0.0000
2011-05-30T06:15	0.1589	0.0000
2011-05-30T06:45	0.1232	0.0000
2011-05-30T07:15	0.1747	0.0000
2011-05-30T07:45	0.1224	0.0000
2011-05-30T08:15	0.1052	0.0000
2011-05-30T08:45	0.0661	0.0000
2011-05-30T09:15	0.1107	0.0000
2011-05-30T09:45	0.0822	0.0000
2011-05-30T10:15	0.0368	0.0000
2011-05-30T10:45	0.0528	0.0000
2011-05-30T11:15	0.0326	0.0000
2011-05-30T11:45	0.0153	0.0000
2011-05-30T12:15	0.0118	0.0000
2011-05-30T12:45	0.0118	0.0000
2011-05-30T13:15	0.0201	0.0000
2011-05-30T13:45	0.0090	0.0000
2011-05-30T14:15	0.0054	0.0000
2011-05-30T14:45	0.0002	0.0000
2011-05-30T15:15	0.0017	0.0000
2011-05-30T15:45	0.0010	0.0000
2011-05-30T16:15	0.0009	0.0000
2011-05-30T16:45	0.0013	0.0000
2011-05-30T17:15	0.0015	0.0000
2011-05-30T17:45	0.0005	0.0000
2011-05-30T18:15	0.0034	0.0000
2011-05-30T18:45	0.0062	0.0000
2011-05-30T19:15	0.0178	0.0000
2011-05-30T19:45	0.0270	0.0000
2011-05-30T20:15	0.0235	0.0000
2011-05-30T20:45	0.0408	0.0000
2011-05-30T21:15	0.0361	0.0000
2011-05-30T21:45	0.0436	0.0000
2011-05-30T22:15	0.0373	0.0000
2011-05-30T22:45	0.0330	0.0000
2011-05-30T23:15	0.0516	0.0000
2011-05-30T23:45	0.0561	0.0000
2011-05-31T00:15	0.0973	0.0000
2011-05-31T00:45	0.1176	0.0000
2011-05-31T01:15	0.1385	0.0000
2011-05-31T01:45	0.1222	0.0000
2011-05-31T02:15	0.1059	0.0000
2011-05-31T02:45	0.1218	0.0000
2011-05-31T03:15	0.1427	0.0000
2011-05-31T03:45	0.1042	0.0000
2011-05-31T04:15	0.0953	0.0000
2011-05-31T04:45	0.1038	0.0000
2011-05-31T05:15	0.0901	0.0000
2011-05-31T05:45	0.0769	0.0000
2011-05-31T06:15	0.0885	0.0000
2011-05-31T06:45	0.0981	0.0000
2011-05-31T07:15	0.0886	0.0000
2011-05-31T07:45	0.0552	0.0000
2011-05-31T08:15	0.0482	0.0000
2011-05-31T08:45	0.0412	0.0000
2011-05-31T09:15	0.0500	0.0000
2011-05-31T09:45	0.0393	0.0000
2011-05-31T10:15	0.0405	0.0000
2011-05-31T10:45	0.0301	0.0000
2011-05-31T11:15	0.0289	0.0000
2011-05-31T11:45	0.0122	0.0000
2011-05-31T12:15	0.0387	0.0000
2011-05-31T12:45	0.0296	0.0000
2011-05-31T13:15	0.0206	0.0000
2011-05-31T13:45	0.0090	0.0000
2011-05-31T14:15	0.0080	0.0000
2011-05-31T14:45	0.0147	0.0000
2011-05-31T15:15	0.0088	0.0000
2011-05-31T15:45	0.0108	0.0000
2011-05-31T16:15	0.0143	0.0000
2011-05-31T16:45	0.0129	0.0000
2011-05-31T17:15	0.0156	0.0000
2011-05-31T17:45	0.0197	0.0000
2011-05-31T18:15	0.0216	0.0000
2011-05-31T18:45	0.0176	0.0000
2011-05-31T19:15	0.0206	0.0000
2011-05-31T19:45	0.0299	0.0000
2011-05-31T20:15	0.0390	0.0000
2011-05-31T20:45	0.0490	0.0000
2011-05-31T21:15	0.0572	0.0000
2011-05-31T21:45	0.0685	0.0000
2011-05-31T22:15	0.0836	0.0000
2011-05-31T22:45	0.0969	0.0000
2011-05-31T23:15	0.1088	0.0000
2011-05-31T23:45	0.1148	0.0000
2011-06-01T00:15	0.1509	0.0000
2011-06-01T00:45	0.1514	0.0000
2011-06-01T01:15	0.1704	0.0000
2011-06-01T01:45	0.1898	0.0000
2011-06-01T02:15	0.1842	0.0000
2011-06-01T02:45	0.1933	0.0000
2011-06-01T03:15	0.1940	0.0000
2011-06-01T03:45	0.1803	0.0000
2011-06-01T04:15	0.1955	0.0000
2011-06-01T04:45	0.1853	0.0000
2011-06-01T05:15	0.1836	0.0000
2011-06-01T05:45	0.1812	0.0000
2011-06-01T06:15	0.1619	0.0000
2011-06-01T06:45	0.1480	0.0000
2011-06-01T07:15	0.1625	0.0000
2011-06-01T07:45	0.1187	0.0000
2011-06-01T08:15	0.1274	0.0000
2011-06-01T08:45	0.0957	0.0000
2011-06-01T09:15	0.0887	0.0000
2011-06-01T09:45	0.0845	0.0000
2011-06-01T10:15	0.0678	0.0000
2011-06-01T10:45	0.0432	0.0000
2011-06-01T11:15	0.0462	0.0000
2011-06-01T11:45	0.0378	0.0000
2011-06-01T12:15	0.0138	0.0000
2011-06-01T12:45	0.0028	0.0000
2011-06-01T13:15	0.0018	0.0000
2011-06-01T13:45	0.0002	0.0000
2011-06-01T14:15	0.0011	0.0000
2011-06-01T14:45	0.0020	0.0000
2011-06-01T15:15	0.0023	0.0000
2011-06-01T15:45	0.0096	0.0000
2011-06-01T16:15	0.0087	0.0000
2011-06-01T16:45	0.0031	0.0000
2011-06-01T17:15	0.0023	0.0000
2011-06-01T17:45	0.0043	0.0000
2011-06-01T18:15	0.0054	0.0000
2011-06-01T18:45	0.0092	0.0000
2011-06-01T19:15	0.0232	0.0000
2011-06-01T19:45	0.0193	0.0000
2011-06-01T20:15	0.0193	0.0000
2011-06-01T20:45	0.0156	0.0000
2011-06-01T21:15	0.0447	0.0000
2011-06-01T21:45	0.0764	0.0000
2011-06-01T22:15	0.0800	0.0000
2011-06-01T22:45	0.0672	0.0000
2011-06-01T23:15	0.0872	0.0000
2011-06-01T23:45	0.0997	0.0000
2011-06-02T00:15	0.1121	0.0000
2011-06-02T00:45	0.1432	0.0000
2011-06-02T01:15	0.1379	0.0000
2011-06-02T01:45	0.1512	0.0000
2011-06-02T02:15	0.2297	0.0000
2011-06-02T02:45	0.2129	0.0000
2011-06-02T03:15	0.2341	0.0000
2011-06-02T03:45	0.2114	0.0000
2011-06-02T04:15	0.1879	0.0000
2011-06-02T04:45	0.1891	0.0000
2011-06-02T05:15	0.1845	0.0000
2011-06-02T05:45	0.1739	0.0000
2011-06-02T06:15	0.1930	0.0000
2011-06-02T06:45	0.1613	0.0000
2011-06-02T07:15	0.1447	0.0000
2011-06-02T07:45	0.1295	0.0000
2011-06-02T08:15	0.0753	0.0000
2011-06-02T08:45	0.0656	0.0000
2011-06-02T09:15	0.0543	0.0000
2011-06-02T09:45	0.0541	0.0000
2011-06-02T10:15	0.0396	0.0000
2011-06-02T10:45	0.0410	0.0000
2011-06-02T11:15	0.0239	0.0000
2011-06-02T11:45	0.0184	0.0000
2011-06-02T12:15	0.0178	0.0000
2011-06-02T12:45	0.0199	0.0000
2011-06-02T13:15	0.0034	0.0000
2011-06-02T13:45	0.0101	0.0000
2011-06-02T14:15	0.0092	0.0000
2011-06-02T14:45	0.0161	0.0000
2011-06-02T15:15	0.0141	0.0000
2011-06-02T15:45	0.0084	0.0000
2011-06-02T16:15	0.0080	0.0000
2011-06-02T16:45	0.0107	0.0000
2011-06-02T17:15	0.0118	0.0000
2011-06-02T17:45	0.0115	0.0000
2011-06-02T18:15	0.0139	0.0000
2011-06-02T18:45	0.0304	0.0000
2011-06-02T19:15	0.0287	0.0000
2011-06-02T19:45	0.0266	0.0000
2011-06-02T20:15	0.0369	0.0000
2011-06-02T20:45	0.0521	0.0000
2011-06-02T21:15	0.0684	0.0000
2011-06-02T21:45	0.0775	0.0000
2011-06-02T22:15	0.0893	0.0000
2011-06-02T22:45	0.1013	0.0000
2011-06-02T23:15	0.1087	0.0000
2011-06-02T23:45	0.1097	0.0000
2011-06-03T00:15	0.1375	0.0000
2011-06-03T00:45	0.1370	0.0000
2011-06-03T01:15	0.1743	0.0000
2011-06-03T01:45	0.1976	0.0000
2011-06-03T02:15	0.2147	0.0000
2011-06-03T02:45	0.1917	0.0000
2011-06-03T03:15	0.1890	0.0000
2011-06-03T03:45	0.2046	0.0000
2011-06-03T04:15	0.2300	0.0000
2011-06-03T04:45	0.2018	0.0000
2011-06-03T05:15	0.2237	0.0000
2011-06-03T05:45	0.1776	0.0000
2011-06-03T06:15	0.1747	0.0000
2011-06-03T06:45	0.1514	0.0000
2011-06-03T07:15	0.1412	0.0000
2011-06-03T07:45	0.1356	0.0000
2011-06-03T08:15	0.1296	0.0000
2011-06-03T08:45	0.1190	0.0000
2011-06-03T09:15	0.0983	0.0000
2011-06-03T09:45	0.0884	0.0000
2011-06-03T10:15	0.0725	0.0000
2011-06-03T10:45	0.0694	0.0000
2011-06-03T11:15	0.0485	0.0000
2011-06-03T11:45	0.0261	0.0000
2011-06-03T12:15	0.0086	0.0000
2011-06-03T12:45	0.0186	0.0000
2011-06-03T13:15	0.0164	0.0000
2011-06-03T13:45	0.0172	0.0000
2011-06-03T14:15	0.0172	0.0000
2011-06-03T14:45	0.0129	0.0000
2011-06-03T15:15	0.0123	0.0000
2011-06-03T15:45	0.0139	0.0000
2011-06-03T16:15	0.0144	0.0000
2011-06-03T16:45	0.0188	0.0000
2011-06-03T17:15	0.0116	0.0000
2011-06-03T17:45	0.0174	0.0000
2011-06-03T18:15	0.0229	0.0000
2011-06-03T18:45	0.0246	0.0000
2011-06-03T19:15	0.0237	0.0000
2011-06-03T19:45	0.0316	0.0000
2011-06-03T20:15	0.0421	0.0000
2011-06-03T20:45	0.0525	0.0000
2011-06-03T21:15	0.0509	0.0000
2011-06-03T21:45	0.0725	0.0000
2011-06-03T22:15	0.0884	0.0000
2011-06-03T22:45	0.0897	0.0000
2011-06-03T23:15	0.1408	0.0000
2011-06-03T23:45	0.1341	0.0000
2011-06-04T00:15	0.1131	0.0000
2011-06-04T00:45	0.1293	0.0000
2011-06-04T01:15	0.1595	0.0000
2011-06-04T01:45	0.1669	0.0000
2011-06-04T02:15	0.1836	0.0000
2011-06-04T02:45	0.1996	0.0000
2011-06-04T03:15	0.1985	0.0000
2011-06-04T03:45	0.2193	0.0000
2011-06-04T04:15	0.2054	0.0000
2011-06-04T04:45	0.1895	0.0000
2011-06-04T05:15	0.1993	0.0000
2011-06-04T05:45	0.1607	0.0000
2011-06-04T06:15	0.1608	0.0000
2011-06-04T06:45	0.1524	0.0000
2011-06-04T07:15	0.1443	0.0000
2011-06-04T07:45	0.1496	0.0000
2011-06-04T08:15	0.1111	0.0000
2011-06-04T08:45	0.1081	0.0000
2011-06-04T09:15	0.0966	0.0000
2011-06-04T09:45	0.0975	0.0000
2011-06-04T10:15	0.0932	0.0000
2011-06-04T10:45	0.0743	0.0000
2011-06-04T11:15	0.0402	0.0000
2011-06-04T11:45	0.0416	0.0000
2011-06-04T12:15	0.0011	0.0000
2011-06-04T12:45	0.0205	0.0000
2011-06-04T13:15	0.0274	0.0000
2011-06-04T13:45	0.0260	0.0000
2011-06-04T14:15	0.0210	0.0000
2011-06-04T14:45	0.0189	0.0000
2011-06-04T15:15	0.0157	0.0000
2011-06-04T15:45	0.0160	0.0000
2011-06-04T16:15	0.0155	0.0000
2011-06-04T16:45	0.0199	0.0000
2011-06-04T17:15	0.0202	0.0000
2011-06-04T17:45	0.0210	0.0000
2011-06-04T18:15	0.0230	0.0000
2011-06-04T18:45	0.0251	0.0000
2011-06-04T19:15	0.0285	0.0000
2011-06-04T19:45	0.0305	0.0000
2011-06-04T20:15	0.0542	0.0000
2011-06-04T20:45	0.0451	0.0000
2011-06-04T21:15	0.0531	0.0000
2011-06-04T21:45	0.0715	0.0000
2011-06-04T22:15	0.0606	0.0000
2011-06-04T22:45	0.0557	0.0000
2011-06-04T23:15	0.0720	0.0000
2011-06-04T23:45	0.0819	0.0000
2011-06-05T00:15	0.0686	0.0000
2011-06-05T00:45	0.0689	0.0000
2011-06-05T01:15	0.0759	0.0000
2011-06-05T01:45	0.0828	0.0000
2011-06-05T02:15	0.0682	0.0000
2011-06-05T02:45	0.0823	0.0000
2011-06-05T03:15	0.0937	0.0000
2011-06-05T03:45	0.1110	0.0000
2011-06-05T04:15	0.0927	0.0000
2011-06-05T04:45	0.1003	0.0000
2011-06-05T05:15	0.1032	0.0000
2011-06-05T05:45	0.0865	0.0000
2011-06-05T06:15	0.0888	0.0000
2011-06-05T06:45	0.1035	0.0000
2011-06-05T07:15	0.0944	0.0000
2011-06-05T07:45	0.0742	0.0000
2011-06-05T08:15	0.0807	0.0000
2011-06-05T08:45	0.0425	0.0000
2011-06-05T09:15	0.0534	0.0000
2011-06-05T09:45	0.0340	0.0000
2011-06-05T10:15	0.0358	0.0000
2011-06-05T10:45	0.0441	0.0000
2011-06-05T11:15	0.0207	0.0000
2011-06-05T11:45	0.0235	0.0000
2011-06-05T12:15	0.0121	0.0000
2011-06-05T12:45	0.0117	0.0000
2011-06-05T13:15	0.0089	0.0000
2011-06-05T13:45	0.0076	0.0000
2011-06-05T14:15	0.0066	0.0000
2011-06-05T14:45	0.0057	0.0000
2011-06-05T15:15	0.0055	0.0000
2011-06-05T15:45	0.0061	0.2327
2011-06-05T16:15	0.0060	0.2311
2011-06-05T16:45	0.0066	0.0000
2011-06-05T17:15	0.0060	0.2250
2011-06-05T17:45	0.0056	0.0000
2011-06-05T18:15	0.0079	0.0000
2011-06-05T18:45	0.0101	0.0000
2011-06-05T19:15	0.0111	0.2334
2011-06-05T19:45	0.0098	0.0000
2011-06-05T20:15	0.0124	0.0000
2011-06-05T20:45	0.0164	0.0000
2011-06-05T21:15	0.0149	0.0000
2011-06-05T21:45	0.0191	0.0000
2011-06-05T22:15	0.0213	0.0000
2011-06-05T22:45	0.0270	0.0000
2011-06-05T23:15	0.0344	0.0000
2011-06-05T23:45	0.0390	0.0000
2011-06-06T00:15	0.0535	0.0000
2011-06-06T00:45	0.0520	0.0000
2011-06-06T01:15	0.0701	0.0000
2011-06-06T01:45	0.0680	0.0000
2011-06-06T02:15	0.0462	0.0000
2011-06-06T02:45	0.0571	0.0000
2011-06-06T03:15	0.0772	0.0000
2011-06-06T03:45	0.0564	0.0000
2011-06-06T04:15	0.0455	0.0000
2011-06-06T04:45	0.0391	0.0000
2011-06-06T05:15	0.0486	0.0000
2011-06-06T05:45	0.0562	0.0000
2011-06-06T06:15	0.0700	0.0000
2011-06-06T06:45	0.0615	0.0000
2011-06-06T07:15	0.0410	0.2327
2011-06-06T07:45	0.0391	0.0000
2011-06-06T08:15	0.0238	0.0000
2011-06-06T08:45	0.0164	0.0000
2011-06-06T09:15	0.0013	0.0000
2011-06-06T09:45	0.0463	0.0000
2011-06-06T10:15	0.0375	0.0000
2011-06-06T10:45	0.0278	0.0000
2011-06-06T11:15	0.0219	0.0000
2011-06-06T11:45	0.0230	0.0000
2011-06-06T12:15	0.0222	0.0000
2011-06-06T12:45	0.0173	0.0000
2011-06-06T13:15	0.0155	0.0000
2011-06-06T13:45	0.0150	0.0000
2011-06-06T14:15	0.0137	0.0000
2011-06-06T14:45	0.0107	0.0000
2011-06-06T15:15	0.0118	0.0000
2011-06-06T15:45	0.0091	0.0000
2011-06-06T16:15	0.0100	0.0000
2011-06-06T16:45	0.0063	0.0000
2011-06-06T17:15	0.0076	0.0000
2011-06-06T17:45	0.0111	0.0000
2011-06-06T18:15	0.0145	0.0000
2011-06-06T18:45	0.0188	0.0000
2011-06-06T19:15	0.0222	0.0000
2011-06-06T19:45	0.0234	0.0000
2011-06-06T20:15	0.0259	0.0000
2011-06-06T20:45	0.0331	0.0000
2011-06-06T21:15	0.0457	0.0000
2011-06-06T21:45	0.0536	0.0000
2011-06-06T22:15	0.0600	0.0000
2011-06-06T22:45	0.1106	0.0000
2011-06-06T23:15	0.1173	0.0000
2011-06-06T23:45	0.1241	0.0000
2011-06-07T00:15	0.1239	0.0000
2011-06-07T00:45	0.1002	0.0000
