Date/Time	Q [l/s]
2011-07-04T02:15	1.0264
2011-07-04T02:45	0.9767
2011-07-04T03:15	1.0193
2011-07-04T03:45	0.9557
2011-07-04T04:15	0.9879
2011-07-04T04:45	1.0351
2011-07-04T05:15	1.0956
2011-07-04T05:45	1.1674
2011-07-04T06:15	1.1720
2011-07-04T06:45	1.1856
2011-07-04T07:15	1.2052
2011-07-04T07:45	1.2117
2011-07-04T08:15	1.1290
2011-07-04T08:45	1.0579
2011-07-04T09:15	0.9773
2011-07-04T09:45	0.9307
2011-07-04T10:15	0.9002
2011-07-04T10:45	0.8754
2011-07-04T11:15	0.8509
2011-07-04T11:45	0.8359
2011-07-04T12:15	0.8154
2011-07-04T12:45	0.8098
2011-07-04T13:15	0.7947
2011-07-04T13:45	0.7917
2011-07-04T14:15	0.7793
2011-07-04T14:45	0.7739
2011-07-04T15:15	0.7485
2011-07-04T15:45	0.7411
2011-07-04T16:15	0.7316
2011-07-04T16:45	0.7280
2011-07-04T17:15	0.7322
2011-07-04T17:45	0.7137
2011-07-04T18:15	0.7147
2011-07-04T18:45	0.7185
2011-07-04T19:15	0.7137
2011-07-04T19:45	0.7239
2011-07-04T20:15	0.7420
2011-07-04T20:45	0.7662
2011-07-04T21:15	0.7708
2011-07-04T21:45	0.7917
2011-07-04T22:15	0.7723
2011-07-04T22:45	0.7457
2011-07-04T23:15	0.7789
2011-07-04T23:45	0.8147
2011-07-05T00:15	0.8720
2011-07-05T00:45	0.8784
2011-07-05T01:15	0.8293
2011-07-05T01:45	0.8456
2011-07-05T02:15	0.8782
2011-07-05T02:45	0.8723
2011-07-05T03:15	0.8367
2011-07-05T03:45	0.8629
2011-07-05T04:15	0.8562
2011-07-05T04:45	0.8544
2011-07-05T05:15	0.7975
2011-07-05T05:45	0.7992
2011-07-05T06:15	0.8449
2011-07-05T06:45	0.8923
2011-07-05T07:15	0.9688
2011-07-05T07:45	0.9384
2011-07-05T08:15	0.8716
2011-07-05T08:45	0.8596
2011-07-05T09:15	0.8296
2011-07-05T09:45	0.7981
2011-07-05T10:15	0.7587
2011-07-05T10:45	0.7086
2011-07-05T11:15	0.6911
2011-07-05T11:45	0.7073
2011-07-05T12:15	0.6861
2011-07-05T12:45	0.6782
2011-07-05T13:15	0.6816
2011-07-05T13:45	0.6607
2011-07-05T14:15	0.6684
2011-07-05T14:45	0.6688
2011-07-05T15:15	0.6652
2011-07-05T15:45	0.6641
2011-07-05T16:15	0.6461
2011-07-05T16:45	0.6290
2011-07-05T17:15	0.6437
2011-07-05T17:45	0.6473
2011-07-05T18:15	0.6143
2011-07-05T18:45	0.6267
2011-07-05T19:15	0.6098
2011-07-05T19:45	0.6020
2011-07-05T20:15	0.6031
2011-07-05T20:45	0.6003
2011-07-05T21:15	0.6134
2011-07-05T21:45	0.6252
2011-07-05T22:15	0.6214
2011-07-05T22:45	0.5985
2011-07-05T23:15	0.6093
2011-07-05T23:45	0.6169
2011-07-06T00:15	0.6383
2011-07-06T00:45	0.6901
2011-07-06T01:15	0.6937
2011-07-06T01:45	0.6798
2011-07-06T02:15	0.6748
2011-07-06T02:45	0.6985
2011-07-06T03:15	0.7080
2011-07-06T03:45	0.6938
2011-07-06T04:15	0.6546
2011-07-06T04:45	0.5501
2011-07-06T05:15	0.6696
2011-07-06T05:45	0.7233
2011-07-06T06:15	0.7387
2011-07-06T06:45	0.7300
2011-07-06T07:15	0.7680
2011-07-06T07:45	0.7710
2011-07-06T08:15	0.7521
2011-07-06T08:45	0.7463
2011-07-06T09:15	0.7501
2011-07-06T09:45	0.7659
2011-07-06T10:15	0.7116
2011-07-06T10:45	0.6907
2011-07-06T11:15	0.6590
2011-07-06T11:45	0.6668
2011-07-06T12:15	0.6646
2011-07-06T12:45	0.6415
2011-07-06T13:15	0.6342
2011-07-06T13:45	0.6203
2011-07-06T14:15	0.6152
2011-07-06T14:45	0.6280
2011-07-06T15:15	0.6192
2011-07-06T15:45	0.6227
2011-07-06T16:15	0.6122
2011-07-06T16:45	0.6258
2011-07-06T17:15	0.6171
2011-07-06T17:45	0.6253
2011-07-06T18:15	0.6059
2011-07-06T18:45	0.6060
2011-07-06T19:15	0.6132
2011-07-06T19:45	0.6132
2011-07-06T20:15	0.6310
2011-07-06T20:45	0.6434
2011-07-06T21:15	0.7237
2011-07-06T21:45	0.8347
2011-07-06T22:15	0.9292
2011-07-06T22:45	0.9853
2011-07-06T23:15	1.0199
2011-07-06T23:45	0.9986
2011-07-07T00:15	0.9984
2011-07-07T00:45	0.9135
2011-07-07T01:15	1.0285
2011-07-07T01:45	0.9843
2011-07-07T02:15	0.9504
2011-07-07T02:45	1.0245
2011-07-07T03:15	0.9476
2011-07-07T03:45	0.9718
2011-07-07T04:15	1.0016
2011-07-07T04:45	0.9917
2011-07-07T05:15	1.1005
2011-07-07T05:45	1.1081
2011-07-07T06:15	1.1330
2011-07-07T06:45	1.0889
2011-07-07T07:15	1.1652
2011-07-07T07:45	1.1236
2011-07-07T08:15	1.0817
2011-07-07T08:45	1.0916
2011-07-07T09:15	1.1969
2011-07-07T09:45	1.3458
2011-07-07T10:15	1.4089
2011-07-07T10:45	1.4464
2011-07-07T11:15	1.3908
2011-07-07T11:45	1.4209
2011-07-07T12:15	1.4510
2011-07-07T12:45	1.4418
2011-07-07T13:15	1.4468
2011-07-07T13:45	1.4724
2011-07-07T14:15	1.4786
2011-07-07T14:45	1.4398
2011-07-07T15:15	1.4518
2011-07-07T15:45	1.4118
2011-07-07T16:15	1.3914
2011-07-07T16:45	1.3865
2011-07-07T17:15	1.3444
2011-07-07T17:45	1.3714
2011-07-07T18:15	1.4179
2011-07-07T18:45	1.4239
2011-07-07T19:15	1.4218
2011-07-07T19:45	1.4201
2011-07-07T20:15	1.3435
2011-07-07T20:45	1.4334
2011-07-07T21:15	1.3077
2011-07-07T21:45	1.2695
2011-07-07T22:15	1.2541
2011-07-07T22:45	1.3364
2011-07-07T23:15	1.3382
2011-07-07T23:45	1.2648
2011-07-08T00:15	1.3645
2011-07-08T00:45	1.2921
2011-07-08T01:15	1.3423
2011-07-08T01:45	1.3751
2011-07-08T02:15	1.4143
2011-07-08T02:45	1.3423
2011-07-08T03:15	1.4095
2011-07-08T03:45	1.3466
2011-07-08T04:15	1.3276
2011-07-08T04:45	1.3032
2011-07-08T05:15	1.3567
2011-07-08T05:45	1.2694
2011-07-08T06:15	1.2237
2011-07-08T06:45	1.2200
2011-07-08T07:15	1.2505
2011-07-08T07:45	1.2945
2011-07-08T08:15	1.2391
2011-07-08T08:45	1.2325
2011-07-08T09:15	1.1687
2011-07-08T09:45	1.1973
2011-07-08T10:15	1.1584
2011-07-08T10:45	1.1761
2011-07-08T11:15	1.1656
2011-07-08T11:45	1.1621
2011-07-08T12:15	1.1970
2011-07-08T12:45	1.1933
2011-07-08T13:15	1.1897
2011-07-08T13:45	1.1738
2011-07-08T14:15	1.1756
2011-07-08T14:45	1.1840
2011-07-08T15:15	1.1602
2011-07-08T15:45	1.1794
2011-07-08T16:15	1.1399
2011-07-08T16:45	1.1600
2011-07-08T17:15	1.1627
2011-07-08T17:45	1.1557
2011-07-08T18:15	1.1547
2011-07-08T18:45	1.1589
2011-07-08T19:15	1.1530
2011-07-08T19:45	1.1667
2011-07-08T20:15	1.1846
2011-07-08T20:45	1.1564
2011-07-08T21:15	1.1316
2011-07-08T21:45	1.1758
2011-07-08T22:15	1.2297
2011-07-08T22:45	1.2046
2011-07-08T23:15	1.1973
2011-07-08T23:45	1.2075
2011-07-09T00:15	1.2854
2011-07-09T00:45	1.2022
2011-07-09T01:15	1.2730
2011-07-09T01:45	1.1855
2011-07-09T02:15	1.1889
2011-07-09T02:45	1.2547
2011-07-09T03:15	1.2370
2011-07-09T03:45	1.4227
2011-07-09T04:15	1.3267
2011-07-09T04:45	1.3321
2011-07-09T05:15	1.3580
2011-07-09T05:45	1.3449
2011-07-09T06:15	1.3365
2011-07-09T06:45	1.3354
2011-07-09T07:15	1.2492
2011-07-09T07:45	1.3612
2011-07-09T08:15	1.3832
2011-07-09T08:45	1.2828
2011-07-09T09:15	1.2639
2011-07-09T09:45	1.2437
2011-07-09T10:15	1.2297
2011-07-09T10:45	1.2217
2011-07-09T11:15	1.2119
2011-07-09T11:45	1.2062
2011-07-09T12:15	1.2047
2011-07-09T12:45	1.1996
2011-07-09T13:15	1.1939
2011-07-09T13:45	1.1861
2011-07-09T14:15	1.1668
2011-07-09T14:45	1.1692
2011-07-09T15:15	1.1711
2011-07-09T15:45	1.1638
2011-07-09T16:15	1.1747
2011-07-09T16:45	1.1813
2011-07-09T17:15	1.1823
2011-07-09T17:45	1.1846
2011-07-09T18:15	1.1920
2011-07-09T18:45	1.1980
2011-07-09T19:15	1.2036
2011-07-09T19:45	1.2177
2011-07-09T20:15	1.2071
2011-07-09T20:45	1.2230
2011-07-09T21:15	1.2392
2011-07-09T21:45	1.2560
2011-07-09T22:15	1.3044
2011-07-09T22:45	1.3237
2011-07-09T23:15	1.3427
2011-07-09T23:45	1.3340
2011-07-10T00:15	1.3388
2011-07-10T00:45	1.3569
2011-07-10T01:15	1.3863
2011-07-10T01:45	1.3734
2011-07-10T02:15	1.3646
2011-07-10T02:45	1.3893
2011-07-10T03:15	1.3963
2011-07-10T03:45	1.3840
2011-07-10T04:15	1.4043
2011-07-10T04:45	1.3977
2011-07-10T05:15	1.4282
2011-07-10T05:45	1.4157
2011-07-10T06:15	1.3885
2011-07-10T06:45	1.3661
2011-07-10T07:15	1.4074
2011-07-10T07:45	1.4498
2011-07-10T08:15	1.4161
2011-07-10T08:45	1.4039
2011-07-10T09:15	1.3873
2011-07-10T09:45	1.3804
2011-07-10T10:15	1.3470
2011-07-10T10:45	1.3444
2011-07-10T11:15	1.3384
2011-07-10T11:45	1.3489
2011-07-10T12:15	1.3531
2011-07-10T12:45	1.3449
2011-07-10T13:15	1.3234
2011-07-10T13:45	1.3031
2011-07-10T14:15	1.2879
2011-07-10T14:45	1.2563
2011-07-10T15:15	1.2402
2011-07-10T15:45	1.2519
2011-07-10T16:15	1.2742
2011-07-10T16:45	1.2784
2011-07-10T17:15	1.2865
2011-07-10T17:45	1.2935
2011-07-10T18:15	1.3094
2011-07-10T18:45	1.2999
2011-07-10T19:15	1.2928
2011-07-10T19:45	1.2727
2011-07-10T20:15	1.2853
2011-07-10T20:45	1.2762
2011-07-10T21:15	1.2824
2011-07-10T21:45	1.2934
2011-07-10T22:15	1.3015
2011-07-10T22:45	1.2999
2011-07-10T23:15	1.3074
2011-07-10T23:45	1.3120
2011-07-11T00:15	1.3205
2011-07-11T00:45	1.3373
2011-07-11T01:15	1.3570
2011-07-11T01:45	1.3650
2011-07-11T02:15	1.3826
2011-07-11T02:45	1.4061
2011-07-11T03:15	1.4574
2011-07-11T03:45	1.4116
2011-07-11T04:15	1.3977
2011-07-11T04:45	1.4005
2011-07-11T05:15	1.3599
2011-07-11T05:45	1.4288
2011-07-11T06:15	1.1313
2011-07-11T06:45	1.4563
2011-07-11T07:15	1.4287
2011-07-11T07:45	1.4880
2011-07-11T08:15	1.4913
2011-07-11T08:45	1.4905
2011-07-11T09:15	1.4778
2011-07-11T09:45	1.4453
2011-07-11T10:15	1.3987
2011-07-11T10:45	1.3878
2011-07-11T11:15	1.3670
2011-07-11T11:45	1.3753
2011-07-11T12:15	1.3715
2011-07-11T12:45	1.3454
2011-07-11T13:15	1.3447
2011-07-11T13:45	1.3248
2011-07-11T14:15	1.2933
2011-07-11T14:45	1.2935
2011-07-11T15:15	1.2933
2011-07-11T15:45	1.3006
2011-07-11T16:15	1.2950
2011-07-11T16:45	1.2984
2011-07-11T17:15	1.3142
2011-07-11T17:45	1.3202
2011-07-11T18:15	1.2904
2011-07-11T18:45	1.3054
2011-07-11T19:15	1.3352
2011-07-11T19:45	1.3546
2011-07-11T20:15	1.3626
2011-07-11T20:45	1.3809
2011-07-11T21:15	1.3877
2011-07-11T21:45	1.4274
2011-07-11T22:15	1.4377
2011-07-11T22:45	1.4536
2011-07-11T23:15	1.5058
2011-07-11T23:45	1.5334
2011-07-12T00:15	1.5570
2011-07-12T00:45	1.6028
2011-07-12T01:15	1.5968
2011-07-12T01:45	1.5807
2011-07-12T02:15	1.5556
2011-07-12T02:45	1.5505
2011-07-12T03:15	1.5339
2011-07-12T03:45	1.5114
2011-07-12T04:15	1.4392
2011-07-12T04:45	1.4866
2011-07-12T05:15	1.5018
2011-07-12T05:45	1.8093
2011-07-12T06:15	1.8142
2011-07-12T06:45	2.0906
2011-07-12T07:15	2.0550
2011-07-12T07:45	2.0406
2011-07-12T08:15	2.0372
2011-07-12T08:45	2.0100
2011-07-12T09:15	1.9761
2011-07-12T09:45	2.0125
2011-07-12T10:15	2.0440
2011-07-12T10:45	2.0496
2011-07-12T11:15	2.0390
2011-07-12T11:45	2.0459
2011-07-12T12:15	2.0291
2011-07-12T12:45	1.9504
2011-07-12T13:15	1.9440
2011-07-12T13:45	1.9344
2011-07-12T14:15	1.9093
2011-07-12T14:45	1.8858
2011-07-12T15:15	1.8710
2011-07-12T15:45	1.8453
2011-07-12T16:15	1.8500
2011-07-12T16:45	1.8405
2011-07-12T17:15	1.8425
2011-07-12T17:45	1.9106
2011-07-12T18:15	1.9349
2011-07-12T18:45	1.9512
2011-07-12T19:15	1.9769
2011-07-12T19:45	1.9970
2011-07-12T20:15	1.9999
2011-07-12T20:45	1.9819
2011-07-12T21:15	1.9964
2011-07-12T21:45	1.9809
2011-07-12T22:15	1.9873
2011-07-12T22:45	1.9816
2011-07-12T23:15	2.0147
2011-07-12T23:45	2.0994
2011-07-13T00:15	1.8943
2011-07-13T00:45	2.0791
2011-07-13T01:15	2.1399
2011-07-13T01:45	2.2851
2011-07-13T02:15	1.9325
2011-07-13T02:45	2.2500
2011-07-13T03:15	2.2461
2011-07-13T03:45	2.2069
2011-07-13T04:15	2.1671
2011-07-13T04:45	2.1343
2011-07-13T05:15	2.0941
2011-07-13T05:45	2.0656
2011-07-13T06:15	2.0689
2011-07-13T06:45	2.0425
2011-07-13T07:15	1.9853
2011-07-13T07:45	2.0576
2011-07-13T08:15	2.0621
2011-07-13T08:45	2.0071
2011-07-13T09:15	2.0369
2011-07-13T09:45	2.0131
2011-07-13T10:15	1.9526
2011-07-13T10:45	1.9398
2011-07-13T11:15	2.0104
2011-07-13T11:45	2.0279
2011-07-13T12:15	1.9768
2011-07-13T12:45	1.9719
2011-07-13T13:15	1.9495
2011-07-13T13:45	1.9399
2011-07-13T14:15	1.9591
2011-07-13T14:45	1.9606
2011-07-13T15:15	1.9492
2011-07-13T15:45	1.9534
2011-07-13T16:15	1.9502
2011-07-13T16:45	1.9629
2011-07-13T17:15	1.9609
2011-07-13T17:45	1.9267
2011-07-13T18:15	1.9274
2011-07-13T18:45	1.9542
2011-07-13T19:15	1.9675
2011-07-13T19:45	1.9724
2011-07-13T20:15	1.9587
2011-07-13T20:45	1.9846
2011-07-13T21:15	2.0176
2011-07-13T21:45	2.0252
2011-07-13T22:15	2.0553
2011-07-13T22:45	2.0192
2011-07-13T23:15	2.0105
2011-07-13T23:45	1.9774
2011-07-14T00:15	1.9670
2011-07-14T00:45	1.9894
2011-07-14T01:15	1.9774
2011-07-14T01:45	1.9986
2011-07-14T02:15	1.9931
2011-07-14T02:45	1.9717
2011-07-14T03:15	1.9900
2011-07-14T03:45	1.9897
2011-07-14T04:15	1.9660
2011-07-14T04:45	1.9780
2011-07-14T05:15	1.9994
2011-07-14T05:45	1.9732
2011-07-14T06:15	1.9622
2011-07-14T06:45	1.9662
2011-07-14T07:15	1.9740
2011-07-14T07:45	2.0359
2011-07-14T08:15	2.0540
2011-07-14T08:45	2.0845
2011-07-14T09:15	2.0682
2011-07-14T09:45	2.0824
2011-07-14T10:15	2.0600
2011-07-14T10:45	2.0511
2011-07-14T11:15	2.0441
2011-07-14T11:45	2.0307
2011-07-14T12:15	2.0537
2011-07-14T12:45	2.1184
2011-07-14T13:15	2.0947
2011-07-14T13:45	2.0482
2011-07-14T14:15	1.9625
2011-07-14T14:45	1.9446
2011-07-14T15:15	1.9168
2011-07-14T15:45	1.8970
2011-07-14T16:15	1.8531
2011-07-14T16:45	1.8207
2011-07-14T17:15	1.8130
2011-07-14T17:45	1.7813
2011-07-14T18:15	1.7911
2011-07-14T18:45	1.8318
2011-07-14T19:15	1.8091
2011-07-14T19:45	1.7852
2011-07-14T20:15	1.7682
2011-07-14T20:45	1.7589
2011-07-14T21:15	1.7448
2011-07-14T21:45	1.7982
2011-07-14T22:15	1.7519
2011-07-14T22:45	1.7324
2011-07-14T23:15	1.7340
2011-07-14T23:45	1.7466
2011-07-15T00:15	1.7363
2011-07-15T00:45	1.7975
2011-07-15T01:15	1.7716
2011-07-15T01:45	1.8438
2011-07-15T02:15	1.8875
2011-07-15T02:45	1.8911
2011-07-15T03:15	1.8998
2011-07-15T03:45	1.8861
2011-07-15T04:15	1.8991
2011-07-15T04:45	1.8731
2011-07-15T05:15	1.8531
2011-07-15T05:45	1.8586
2011-07-15T06:15	1.8704
2011-07-15T06:45	1.8558
2011-07-15T07:15	1.8510
2011-07-15T07:45	1.8285
2011-07-15T08:15	1.8450
2011-07-15T08:45	1.7909
2011-07-15T09:15	1.7672
2011-07-15T09:45	1.7214
2011-07-15T10:15	1.7147
2011-07-15T10:45	1.6768
2011-07-15T11:15	1.6017
2011-07-15T11:45	1.5691
2011-07-15T12:15	1.5578
2011-07-15T12:45	1.5507
2011-07-15T13:15	1.5318
2011-07-15T13:45	1.5319
2011-07-15T14:15	1.5160
2011-07-15T14:45	1.4835
2011-07-15T15:15	1.5631
2011-07-15T15:45	1.5912
2011-07-15T16:15	1.5995
2011-07-15T16:45	1.6147
2011-07-15T17:15	1.6143
2011-07-15T17:45	1.5656
2011-07-15T18:15	1.5445
2011-07-15T18:45	1.5378
2011-07-15T19:15	1.5596
2011-07-15T19:45	1.6194
2011-07-15T20:15	1.7053
2011-07-15T20:45	1.6475
2011-07-15T21:15	1.6220
2011-07-15T21:45	1.6642
2011-07-15T22:15	1.7975
2011-07-15T22:45	1.8268
2011-07-15T23:15	1.8146
2011-07-15T23:45	1.7655
2011-07-16T00:15	1.7810
2011-07-16T00:45	1.7044
2011-07-16T01:15	1.6593
2011-07-16T01:45	1.6804
2011-07-16T02:15	1.6322
2011-07-16T02:45	1.6302
2011-07-16T03:15	1.6184
2011-07-16T03:45	1.6462
2011-07-16T04:15	1.7052
2011-07-16T04:45	1.6337
2011-07-16T05:15	1.6076
2011-07-16T05:45	1.6052
2011-07-16T06:15	1.6089
2011-07-16T06:45	1.6431
2011-07-16T07:15	1.7042
2011-07-16T07:45	1.7521
2011-07-16T08:15	1.7551
2011-07-16T08:45	1.7391
2011-07-16T09:15	1.7628
2011-07-16T09:45	1.8148
2011-07-16T10:15	1.8023
2011-07-16T10:45	1.8150
2011-07-16T11:15	1.8125
2011-07-16T11:45	1.8180
2011-07-16T12:15	1.8355
2011-07-16T12:45	1.8182
2011-07-16T13:15	1.8221
2011-07-16T13:45	1.8233
2011-07-16T14:15	1.8176
2011-07-16T14:45	1.8276
2011-07-16T15:15	1.8066
2011-07-16T15:45	1.7044
2011-07-16T16:15	1.7071
2011-07-16T16:45	1.7165
2011-07-16T17:15	1.7008
2011-07-16T17:45	1.7158
2011-07-16T18:15	1.8563
2011-07-16T18:45	2.1768
2011-07-16T19:15	2.2451
2011-07-16T19:45	2.2548
2011-07-16T20:15	2.2108
2011-07-16T20:45	2.2050
2011-07-16T21:15	2.2382
2011-07-16T21:45	2.4567
2011-07-16T22:15	2.6662
2011-07-16T22:45	2.7861
2011-07-16T23:15	2.7971
2011-07-16T23:45	2.8341
2011-07-17T00:15	2.8229
2011-07-17T00:45	2.8630
2011-07-17T01:15	2.7725
2011-07-17T01:45	2.7410
2011-07-17T02:15	2.8036
2011-07-17T02:45	2.8765
2011-07-17T03:15	2.8351
2011-07-17T03:45	2.7704
2011-07-17T04:15	2.6915
2011-07-17T04:45	2.6639
2011-07-17T05:15	2.6209
2011-07-17T05:45	2.5905
2011-07-17T06:15	2.5935
2011-07-17T06:45	2.4944
2011-07-17T07:15	2.5284
2011-07-17T07:45	2.5465
2011-07-17T08:15	2.5281
2011-07-17T08:45	2.4376
2011-07-17T09:15	2.4526
2011-07-17T09:45	2.5335
2011-07-17T10:15	2.5321
2011-07-17T10:45	2.5324
2011-07-17T11:15	2.4316
2011-07-17T11:45	2.3840
2011-07-17T12:15	2.3842
2011-07-17T12:45	2.3885
2011-07-17T13:15	2.3811
2011-07-17T13:45	2.3412
2011-07-17T14:15	2.2808
2011-07-17T14:45	2.3699
2011-07-17T15:15	2.3975
2011-07-17T15:45	2.3382
2011-07-17T16:15	2.2899
2011-07-17T16:45	2.2939
2011-07-17T17:15	2.2729
2011-07-17T17:45	2.3016
2011-07-17T18:15	2.3303
2011-07-17T18:45	2.3022
2011-07-17T19:15	2.2986
2011-07-17T19:45	2.3382
2011-07-17T20:15	2.3876
2011-07-17T20:45	2.3941
2011-07-17T21:15	2.3832
2011-07-17T21:45	2.4037
2011-07-17T22:15	2.4094
2011-07-17T22:45	2.4093
2011-07-17T23:15	2.3798
2011-07-17T23:45	2.4038
2011-07-18T00:15	2.4040
2011-07-18T00:45	2.3814
2011-07-18T01:15	2.3185
2011-07-18T01:45	2.3499
2011-07-18T02:15	2.3848
2011-07-18T02:45	2.1914
2011-07-18T03:15	2.1563
2011-07-18T03:45	2.1151
2011-07-18T04:15	2.0975
2011-07-18T04:45	2.0671
2011-07-18T05:15	2.1852
2011-07-18T05:45	3.0417
2011-07-18T06:15	3.1349
2011-07-18T06:45	2.9556
2011-07-18T07:15	2.7383
2011-07-18T07:45	2.5961
2011-07-18T08:15	2.4249
2011-07-18T08:45	2.3418
2011-07-18T09:15	2.2618
2011-07-18T09:45	2.1787
2011-07-18T10:15	2.2065
2011-07-18T10:45	2.1922
2011-07-18T11:15	2.2541
2011-07-18T11:45	2.3332
2011-07-18T12:15	2.3853
2011-07-18T12:45	2.4113
2011-07-18T13:15	2.4099
2011-07-18T13:45	2.4814
2011-07-18T14:15	2.4886
2011-07-18T14:45	2.4499
2011-07-18T15:15	2.4668
2011-07-18T15:45	2.4636
2011-07-18T16:15	2.4510
2011-07-18T16:45	2.4179
2011-07-18T17:15	2.4108
2011-07-18T17:45	2.4182
2011-07-18T18:15	2.4985
2011-07-18T18:45	2.5161
2011-07-18T19:15	2.5020
2011-07-18T19:45	2.4967
2011-07-18T20:15	2.5272
